#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520531171519541537,1.6066304862,-0.9843468353,1.2321929944,0.9699657993,0.1048542925,-0.0382042510,-0.2161304254
1520531171527875537,1.6028002828,-0.9867118111,1.2355703526,0.9698094626,0.1017454697,-0.0391409071,-0.2181409064
1520531171536208537,1.5989201937,-0.9890051995,1.2388820484,0.9697124495,0.0985673179,-0.0391282951,-0.2200255114
1520531171544541537,1.5950278332,-0.9912591756,1.2421798334,0.9694835145,0.0955962945,-0.0400380926,-0.2221711385
1520531171552875537,1.5910177653,-0.9936128542,1.2461705858,0.9689853904,0.0928798809,-0.0431661959,-0.2248940206
1520531171561208537,1.5872154321,-0.9955784008,1.2488498658,0.9692718650,0.0891768243,-0.0405762214,-0.2256393493
1520531171569541537,1.5832285176,-0.9978863584,1.2528879200,0.9687008008,0.0866186445,-0.0441418390,-0.2284019857
1520531171577875537,1.5794486992,-0.9997547642,1.2556041290,0.9686198039,0.0831135740,-0.0414506898,-0.2305420776
1520531171586208537,1.5754842561,-1.0018346388,1.2589654121,0.9684317928,0.0802404792,-0.0417327026,-0.2322922937
1520531171594542537,1.5714017583,-1.0039933886,1.2628655927,0.9680398642,0.0770051962,-0.0434390065,-0.2346957048
1520531171602875537,1.5683124787,-1.0057010541,1.2652295218,0.9678648588,0.0750164948,-0.0424758275,-0.2362328190
1520531171611208537,1.5639802196,-1.0075835127,1.2688945361,0.9676800017,0.0741938387,-0.0421625091,-0.2373036271
1520531171619542537,1.5598010296,-1.0095344664,1.2720562567,0.9676602136,0.0698472916,-0.0402199146,-0.2390343602
1520531171627875537,1.5557317183,-1.0113064862,1.2753636826,0.9673928685,0.0673067442,-0.0401936366,-0.2408429192
1520531171636208537,1.5515233965,-1.0130079796,1.2785938113,0.9670719325,0.0650507576,-0.0397520044,-0.2428169157
1520531171644541537,1.5474481089,-1.0148738789,1.2820237814,0.9667823652,0.0622051297,-0.0396747019,-0.2447208578
1520531171652875537,1.5433201788,-1.0166238884,1.2854155774,0.9665594712,0.0594050394,-0.0393680225,-0.2463412040
1520531171661208537,1.5393403716,-1.0178219138,1.2884919871,0.9659617703,0.0591493880,-0.0394349826,-0.2487249293
1520531171669541537,1.5350179108,-1.0194746394,1.2920625867,0.9657027261,0.0561276113,-0.0395186321,-0.2504120880
1520531171677875537,1.5307831851,-1.0211509843,1.2953081055,0.9654386428,0.0533265390,-0.0382578179,-0.2522317318
1520531171686208537,1.5266835200,-1.0221909818,1.2980423112,0.9656014413,0.0526551149,-0.0354570647,-0.2521588625
1520531171694541537,1.5223222447,-1.0238086446,1.3012678120,0.9652001242,0.0507035838,-0.0346602919,-0.2541978186
1520531171702875537,1.5181958584,-1.0256163699,1.3050685504,0.9649552255,0.0470529676,-0.0354514114,-0.2557159135
1520531171711208537,1.5143281039,-1.0276355794,1.3085944210,0.9645065718,0.0423227224,-0.0388087278,-0.2577396802
1520531171719542537,1.5097937360,-1.0292478008,1.3119009558,0.9644089636,0.0413497910,-0.0362733334,-0.2586306071
1520531171727875537,1.5042275777,-1.0313866904,1.3165888794,0.9630281394,0.0384866293,-0.0416432849,-0.2633655613
1520531171736208537,1.5007387061,-1.0329405396,1.3189985348,0.9628844644,0.0367705405,-0.0389504212,-0.2645454596
1520531171744542537,1.4965158881,-1.0343782795,1.3224052971,0.9628242298,0.0345160442,-0.0389673458,-0.2650654471
1520531171752875537,1.4921410036,-1.0360270903,1.3257327497,0.9624145702,0.0323643675,-0.0391269931,-0.2667954669
1520531171761208537,1.4868534449,-1.0378616858,1.3295930742,0.9612335604,0.0288782818,-0.0413871165,-0.2710778370
1520531171769541537,1.4833587388,-1.0391360883,1.3318277268,0.9617054343,0.0294396884,-0.0370737277,-0.2699657407
1520531171777875537,1.4787171367,-1.0411012251,1.3357904373,0.9609537284,0.0261745318,-0.0394452527,-0.2726295983
1520531171786208537,1.4745621238,-1.0424453875,1.3386671627,0.9610447046,0.0248539511,-0.0364425827,-0.2728503163
1520531171794541537,1.4698401664,-1.0442527298,1.3423182631,0.9602597143,0.0221842450,-0.0378219317,-0.2756422351
1520531171802875537,1.4653396192,-1.0458857381,1.3460483794,0.9597173644,0.0216670079,-0.0392759528,-0.2773635172
1520531171811208537,1.4612897809,-1.0472795431,1.3490799934,0.9601309606,0.0181632207,-0.0352778741,-0.2767202695
1520531171819541537,1.4565435541,-1.0490014451,1.3527982028,0.9592353096,0.0146412122,-0.0366686634,-0.2798368541
1520531171827875537,1.4522825192,-1.0503932852,1.3560577485,0.9593806590,0.0140739845,-0.0346576940,-0.2796238873
1520531171836208537,1.4476118421,-1.0521082146,1.3601626065,0.9587480231,0.0108284376,-0.0359638120,-0.2817651102
1520531171844542537,1.4434821035,-1.0535246149,1.3635538076,0.9588929608,0.0085838615,-0.0336889395,-0.2816303649
1520531171852875537,1.4389050474,-1.0552730540,1.3677122672,0.9581806795,0.0062178761,-0.0356423169,-0.2838674843
1520531171861208537,1.4343881597,-1.0567729071,1.3713179449,0.9580556571,0.0018490590,-0.0334665827,-0.2846154014
1520531171869542537,1.4299141247,-1.0583251129,1.3751434359,0.9577508270,-0.0011156222,-0.0329263859,-0.2857060761
1520531171877875537,1.4255124889,-1.0598420601,1.3788863949,0.9574916762,-0.0052974698,-0.0310209537,-0.2867391275
1520531171886208537,1.4209649214,-1.0614147425,1.3830140403,0.9571697861,-0.0083297305,-0.0309150045,-0.2877514182
1520531171894541537,1.4164589825,-1.0629282251,1.3871035167,0.9567188147,-0.0107781431,-0.0311106238,-0.2891454139
1520531171902875537,1.4118105271,-1.0643885921,1.3909089441,0.9563765242,-0.0155030239,-0.0282775753,-0.2903514748
1520531171911208537,1.4073053222,-1.0662281545,1.3951351045,0.9556302570,-0.0195067390,-0.0276670676,-0.2926172113
1520531171919541537,1.4025701800,-1.0672150660,1.3989418874,0.9554616072,-0.0231586840,-0.0251408415,-0.2931292047
1520531171927875537,1.3983253489,-1.0687641351,1.4031267939,0.9549763279,-0.0271983514,-0.0236787416,-0.2944822237
1520531171936208537,1.3934056406,-1.0700625505,1.4072413681,0.9544186084,-0.0311364738,-0.0219133899,-0.2960328415
1520531171944541537,1.3887910521,-1.0717436242,1.4115890465,0.9536739216,-0.0355735385,-0.0207136574,-0.2980126156
1520531171952875537,1.3842123020,-1.0730673868,1.4157551125,0.9529403032,-0.0395168567,-0.0189718420,-0.2999721083
1520531171961208537,1.3799199409,-1.0745855215,1.4200512335,0.9522779242,-0.0438804121,-0.0173100876,-0.3015652921
1520531171969542537,1.3749357047,-1.0751206932,1.4239264729,0.9520248747,-0.0473465440,-0.0144640074,-0.3019896278
1520531171977875537,1.3703925166,-1.0763078903,1.4281444963,0.9514358044,-0.0511575908,-0.0125400490,-0.3033076954
1520531171986208537,1.3666175481,-1.0779676667,1.4332199111,0.9512057939,-0.0592239426,-0.0091821555,-0.3026809382
1520531171994542537,1.3615949804,-1.0790640246,1.4377169104,0.9503844079,-0.0628610670,-0.0078763886,-0.3045585756
1520531172002875537,1.3565242809,-1.0804955803,1.4428527505,0.9492135957,-0.0690172533,-0.0081723224,-0.3068605248
1520531172011208537,1.3520388621,-1.0812919173,1.4463320729,0.9490480374,-0.0709205081,-0.0025736019,-0.3070366114
1520531172019541537,1.3471732048,-1.0820605134,1.4510216294,0.9482502318,-0.0720932287,0.0050298639,-0.3091904990
1520531172027875537,1.3427335535,-1.0832083797,1.4549100817,0.9473780415,-0.0777631079,0.0008661101,-0.3105269639
1520531172036208537,1.3381200632,-1.0840755055,1.4587564596,0.9464415648,-0.0813448628,0.0035616971,-0.3124399014
1520531172044541537,1.3342955386,-1.0852978543,1.4628070640,0.9452758162,-0.0853421550,0.0043084914,-0.3148837641
1520531172052875537,1.3290661118,-1.0859441871,1.4671187637,0.9444563775,-0.0871625631,0.0067207988,-0.3167959430
1520531172061208537,1.3238704885,-1.0862482893,1.4697329013,0.9436167450,-0.0871225492,0.0075116345,-0.3192814985
1520531172069541537,1.3196426609,-1.0873813832,1.4749707512,0.9424876116,-0.0943696677,0.0098345998,-0.3204914172
1520531172077875537,1.3147934435,-1.0882818211,1.4791043663,0.9410641181,-0.0973277968,0.0110935539,-0.3237322329
1520531172086208537,1.3101783422,-1.0889899363,1.4826661891,0.9402789187,-0.0991323196,0.0118216030,-0.3254359968
1520531172094542537,1.3055684050,-1.0895908497,1.4860071406,0.9399378342,-0.0990734090,0.0135048415,-0.3263724050
1520531172102875537,1.3010474566,-1.0902414574,1.4897361138,0.9390510273,-0.1024551889,0.0159853753,-0.3277660296
1520531172111208537,1.2965748024,-1.0908304291,1.4935647498,0.9382934934,-0.1048297302,0.0169270734,-0.3291345045
1520531172119542537,1.2916696917,-1.0909480128,1.4964403401,0.9378099499,-0.1040321715,0.0168660904,-0.3307647807
1520531172127875537,1.2873477886,-1.0921996603,1.5011131051,0.9366550137,-0.1092382984,0.0192663957,-0.3322246009
1520531172136208537,1.2828391840,-1.0920296940,1.5036297003,0.9358888810,-0.1063092349,0.0188444268,-0.3353434607
1520531172144541537,1.2781957700,-1.0925302825,1.5070666581,0.9354920711,-0.1110509504,0.0222423715,-0.3347051660
1520531172152875537,1.2737390633,-1.0932560385,1.5113452254,0.9348309734,-0.1155172877,0.0255937793,-0.3348010839
1520531172161208537,1.2693439709,-1.0936821154,1.5147353862,0.9339486910,-0.1165835553,0.0260571635,-0.3368518094
1520531172169541537,1.2647237859,-1.0939338696,1.5176815869,0.9331558027,-0.1163099661,0.0249960047,-0.3392159185
1520531172177875537,1.2603010371,-1.0943457263,1.5211043000,0.9323807774,-0.1182564902,0.0261334872,-0.3405855684
1520531172186208537,1.2558493031,-1.0946144731,1.5243313557,0.9315702895,-0.1198170986,0.0269250743,-0.3421924882
1520531172194541537,1.2517058027,-1.0949352435,1.5274833550,0.9309074083,-0.1222744234,0.0283017477,-0.3430151217
1520531172202875537,1.2473119891,-1.0952042765,1.5309163507,0.9300659214,-0.1235109639,0.0289036936,-0.3447999421
1520531172211208537,1.2432868047,-1.0956797643,1.5346376350,0.9292584229,-0.1269320976,0.0307980970,-0.3455698239
1520531172219542537,1.2390013531,-1.0956816996,1.5370916387,0.9284221342,-0.1266484540,0.0297582645,-0.3480042464
1520531172227875537,1.2350815403,-1.0960269171,1.5402471054,0.9277875883,-0.1283221407,0.0309473311,-0.3489783402
1520531172236208537,1.2309663895,-1.0961502744,1.5432945770,0.9269645780,-0.1294719746,0.0318334161,-0.3506569727
1520531172244542537,1.2267239003,-1.0961714987,1.5459145368,0.9261405095,-0.1301297861,0.0323546419,-0.3525381859
1520531172252875537,1.2228595399,-1.0961773730,1.5490159910,0.9252918338,-0.1322618059,0.0345551132,-0.3537623229
1520531172261208537,1.2187520811,-1.0959753363,1.5515168693,0.9245182337,-0.1325108399,0.0345594153,-0.3556860408
1520531172269541537,1.2151161974,-1.0960933031,1.5543774323,0.9236213642,-0.1340815642,0.0343131344,-0.3574469450
1520531172277875537,1.2111809991,-1.0960573111,1.5571441398,0.9230297743,-0.1347046325,0.0354022503,-0.3586326512
1520531172286208537,1.2075269340,-1.0961276548,1.5601055561,0.9222683499,-0.1364960933,0.0360646562,-0.3598461447
1520531172294541537,1.2043383314,-1.0969162921,1.5635987674,0.9218614974,-0.1398585715,0.0375573394,-0.3594445796
1520531172302875537,1.2005501000,-1.0961433706,1.5652103349,0.9207524356,-0.1385208898,0.0353796411,-0.3630085348
1520531172311208537,1.1970942352,-1.0964439114,1.5684320876,0.9202784958,-0.1398164714,0.0379856117,-0.3634500485
1520531172319541537,1.1936010884,-1.0962562078,1.5705934048,0.9194675005,-0.1410673734,0.0370862255,-0.3651083725
1520531172327875537,1.1901208675,-1.0961056488,1.5732584057,0.9186280402,-0.1426021568,0.0377626522,-0.3665530394
1520531172336208537,1.1865415023,-1.0958116819,1.5756855613,0.9177399602,-0.1438257345,0.0383434032,-0.3682353961
1520531172344542537,1.1832146700,-1.0956659907,1.5781179416,0.9169639517,-0.1448116515,0.0386282745,-0.3697493115
1520531172352875537,1.1798351953,-1.0955099504,1.5805036936,0.9162562223,-0.1456659501,0.0398113054,-0.3710404642
1520531172361208537,1.1765824137,-1.0953910777,1.5828798285,0.9155441326,-0.1469268209,0.0404671320,-0.3722282389
1520531172369542537,1.1733094266,-1.0952325778,1.5851853366,0.9148222540,-0.1481450426,0.0415248793,-0.3734018938
1520531172377875537,1.1701280935,-1.0951518878,1.5872995274,0.9141511115,-0.1491786939,0.0418135570,-0.3745999053
1520531172386208537,1.1668663682,-1.0948818613,1.5896116150,0.9130864258,-0.1506651876,0.0432009794,-0.3764397105
1520531172394541537,1.1632991627,-1.0944962265,1.5916849783,0.9122367675,-0.1520222835,0.0457578468,-0.3776500031
1520531172402875537,1.1603162650,-1.0944064584,1.5938960785,0.9112923881,-0.1535075737,0.0468105589,-0.3791970198
1520531172411208537,1.1571547417,-1.0941572881,1.5959611431,0.9101827165,-0.1547325932,0.0481135386,-0.3811959268
1520531172419541537,1.1539085756,-1.0938597254,1.5979935663,0.9090118843,-0.1560442664,0.0501344547,-0.3831894017
1520531172427875537,1.1507989025,-1.0936384714,1.5999866412,0.9079283245,-0.1574501202,0.0518658921,-0.3849487583
1520531172436208537,1.1477734584,-1.0934437286,1.6020838566,0.9067885498,-0.1593356914,0.0536395747,-0.3866128029
1520531172444541537,1.1446035971,-1.0931370028,1.6040284273,0.9056493593,-0.1611494391,0.0558692615,-0.3882122124
1520531172452875537,1.1415710215,-1.0928670161,1.6058867855,0.9044571895,-0.1629207743,0.0573922605,-0.3900258223
1520531172461208537,1.1386511197,-1.0927535423,1.6078694139,0.9033222318,-0.1651236456,0.0591953422,-0.3914575823
1520531172469542537,1.1357000315,-1.0924600517,1.6096397419,0.9021629281,-0.1669143718,0.0612481592,-0.3930525493
1520531172477875537,1.1327119956,-1.0922561491,1.6114816467,0.9008020364,-0.1690415819,0.0628810266,-0.3950020395
1520531172486208537,1.1298273725,-1.0920920189,1.6133110834,0.8995950241,-0.1715203133,0.0647644055,-0.3963775302
1520531172494542537,1.1269453528,-1.0918504834,1.6149755121,0.8984797831,-0.1736730681,0.0667598867,-0.3976365959
1520531172502875537,1.1241069920,-1.0916907214,1.6168410974,0.8970517854,-0.1754310704,0.0693408173,-0.3996421961
1520531172511208537,1.1212545894,-1.0914743625,1.6183926443,0.8957723506,-0.1780224872,0.0701961825,-0.4012136413
1520531172519541537,1.1184462021,-1.0913236801,1.6200640460,0.8945902774,-0.1806697280,0.0723401882,-0.4022854485
1520531172527875537,1.1158050885,-1.0911730593,1.6216859826,0.8928783824,-0.1822068772,0.0740759828,-0.4050698668
1520531172536208537,1.1127809328,-1.0910524196,1.6233144369,0.8918380946,-0.1856951775,0.0761499459,-0.4053927724
1520531172544541537,1.1099403958,-1.0908791020,1.6247328330,0.8905188899,-0.1877859184,0.0781520431,-0.4069457135
1520531172552875537,1.1071423289,-1.0907496790,1.6261526843,0.8892928340,-0.1898904785,0.0797126423,-0.4083451436
1520531172561208537,1.1043739613,-1.0907259840,1.6276283202,0.8878239387,-0.1927288547,0.0804394755,-0.4100655231
1520531172569541537,1.1013813318,-1.0906132073,1.6287852470,0.8865746874,-0.1954195772,0.0827253100,-0.4110389710
1520531172577875537,1.0986642091,-1.0904828678,1.6301480042,0.8850005752,-0.1976371482,0.0835097650,-0.4132065569
1520531172586208537,1.0957534499,-1.0905524097,1.6312981003,0.8840234249,-0.2005059346,0.0853518862,-0.4135396111
1520531172594542537,1.0930203024,-1.0904831082,1.6325610246,0.8826143498,-0.2019623087,0.0868107534,-0.4155322231
1520531172602875537,1.0902283592,-1.0905044512,1.6337962513,0.8814805537,-0.2041565972,0.0893479108,-0.4163280774
1520531172611208537,1.0873100616,-1.0905649146,1.6348413037,0.8799962266,-0.2064092003,0.0905452733,-0.4180950091
1520531172619542537,1.0844462148,-1.0905860772,1.6358507862,0.8787493320,-0.2085859276,0.0922259511,-0.4192682866
1520531172627875537,1.0815460020,-1.0905970677,1.6366397337,0.8772471425,-0.2109463969,0.0925955537,-0.4211473995
1520531172636208537,1.0785354444,-1.0907254013,1.6374298489,0.8758902373,-0.2133655163,0.0934712509,-0.4225571842
1520531172644541537,1.0755478395,-1.0908200602,1.6382530261,0.8744743535,-0.2149043413,0.0952363654,-0.4243121067
1520531172652875537,1.0726748023,-1.0910200322,1.6390980781,0.8730108672,-0.2165044403,0.0964824612,-0.4262264513
1520531172661208537,1.0696387302,-1.0911390333,1.6397116759,0.8716156972,-0.2178588975,0.0977276770,-0.4281038172
1520531172669541537,1.0665836791,-1.0913338314,1.6402244150,0.8703887189,-0.2185178507,0.0991412622,-0.4299353870
1520531172677875537,1.0635307045,-1.0915613092,1.6408054242,0.8689515032,-0.2199311541,0.1004628114,-0.4318110653
1520531172686208537,1.0604139785,-1.0919174138,1.6412486848,0.8677218685,-0.2208369440,0.1016152155,-0.4335483262
1520531172694541537,1.0572285602,-1.0921843832,1.6414641484,0.8664487250,-0.2209297493,0.1027172968,-0.4357818374
1520531172702875537,1.0540295933,-1.0926891534,1.6417790850,0.8654543674,-0.2221393543,0.1038024764,-0.4368842995
1520531172711208537,1.0507973588,-1.0930432254,1.6419107277,0.8642264813,-0.2215662039,0.1054205548,-0.4392123779
1520531172719542537,1.0475460140,-1.0936839186,1.6419469389,0.8633630349,-0.2227016885,0.1052308236,-0.4403801786
1520531172727875537,1.0442089986,-1.0942754977,1.6418565270,0.8624822002,-0.2231464528,0.1055719888,-0.4417970915
1520531172736208537,1.0408119847,-1.0948395195,1.6416223821,0.8615958018,-0.2227749326,0.1059241631,-0.4436260536
1520531172744542537,1.0373898867,-1.0955636878,1.6414182869,0.8609162024,-0.2231191630,0.1063620568,-0.4446664418
1520531172752875537,1.0340332010,-1.0964346695,1.6412591137,0.8603523164,-0.2232265725,0.1067953616,-0.4455990795
1520531172761208537,1.0304934470,-1.0972385976,1.6408179144,0.8597841726,-0.2231118376,0.1068497259,-0.4467386491
1520531172769541537,1.0268181851,-1.0980292822,1.6401755390,0.8592262541,-0.2224650522,0.1068350797,-0.4481359286
1520531172777875537,1.0231750878,-1.0988881719,1.6395590196,0.8586004390,-0.2215151492,0.1073699083,-0.4496754692
1520531172786208537,1.0194676186,-1.0999686608,1.6387209040,0.8583177759,-0.2219973790,0.1062613284,-0.4502402574
1520531172794541537,1.0156573801,-1.1009884818,1.6377248562,0.8579008791,-0.2212158890,0.1055141598,-0.4515931512
1520531172802875537,1.0117762778,-1.1020178302,1.6365745036,0.8575241239,-0.2199810402,0.1046846769,-0.4531024578
1520531172811208537,1.0079313722,-1.1032622163,1.6354053116,0.8572581237,-0.2191425367,0.1037427802,-0.4542273587
1520531172819541537,1.0039261752,-1.1044564140,1.6341547495,0.8573392400,-0.2189425893,0.1031122686,-0.4543142417
1520531172827875537,0.9999533891,-1.1056937253,1.6326363220,0.8570668518,-0.2171432206,0.1017767118,-0.4559898400
1520531172836208537,0.9958621421,-1.1069886732,1.6311440773,0.8571241766,-0.2160438383,0.1011273740,-0.4565484203
1520531172844542537,0.9919073607,-1.1084139225,1.6296618255,0.8570067105,-0.2141358147,0.1004118196,-0.4578240027
1520531172852875537,0.9877314212,-1.1097847573,1.6278023292,0.8570553897,-0.2126623448,0.0984728237,-0.4588397206
1520531172861208537,0.9835256170,-1.1111502937,1.6259620739,0.8571166793,-0.2108148857,0.0979461684,-0.4596897106
1520531172869542537,0.9794020188,-1.1126326209,1.6240998515,0.8570711841,-0.2087604210,0.0962608328,-0.4610660735
1520531172877875537,0.9752601644,-1.1141029057,1.6221919090,0.8572518169,-0.2054220225,0.0957169448,-0.4623411961
1520531172886208537,0.9709450640,-1.1156641044,1.6202827772,0.8572090285,-0.2036345050,0.0952720042,-0.4633021855
1520531172894541537,0.9666204917,-1.1171593254,1.6179353197,0.8570449723,-0.2008937313,0.0941530377,-0.4650277730
1520531172902875537,0.9625418122,-1.1189144885,1.6159370567,0.8570166564,-0.1980068964,0.0930233254,-0.4665430104
1520531172911208537,0.9582367548,-1.1206013316,1.6134675891,0.8570001813,-0.1956940723,0.0907023368,-0.4680038518
1520531172919541537,0.9539553179,-1.1222399363,1.6110356846,0.8570062733,-0.1934012934,0.0888396670,-0.4693012901
1520531172927875537,0.9496383465,-1.1241605145,1.6087368906,0.8572348167,-0.1906044140,0.0878487313,-0.4702138096
1520531172936208537,0.9453597613,-1.1259576893,1.6061325989,0.8571670545,-0.1877899711,0.0852489799,-0.4719451016
1520531172944541537,0.9408634549,-1.1277768711,1.6036101212,0.8572465173,-0.1850729338,0.0830762424,-0.4732597128
1520531172952875537,0.9365053791,-1.1296874431,1.6012029757,0.8574141318,-0.1814210508,0.0822808329,-0.4745074009
1520531172961208537,0.9320878579,-1.1314612339,1.5984027440,0.8574631792,-0.1776088674,0.0801460702,-0.4762232605
1520531172969542537,0.9275738991,-1.1332398705,1.5960332400,0.8576849860,-0.1734526665,0.0803952589,-0.4773125178
1520531172977875537,0.9232093198,-1.1350777251,1.5932547770,0.8577258810,-0.1696400213,0.0782273272,-0.4789666601
1520531172986208537,0.9187599574,-1.1370427981,1.5905526923,0.8579349578,-0.1657508173,0.0768703935,-0.4801720705
1520531172994542537,0.9143697271,-1.1392075936,1.5884207925,0.8581173560,-0.1617875711,0.0771279507,-0.4811555511
1520531173002875537,0.9098267825,-1.1407493110,1.5849460307,0.8584387054,-0.1568016160,0.0751274396,-0.4825475212
1520531173011208537,0.9053662204,-1.1427180501,1.5821942028,0.8583912626,-0.1517756564,0.0727996161,-0.4845913808
1520531173019541537,0.9011293913,-1.1446421720,1.5791529060,0.8585926502,-0.1466806772,0.0713630063,-0.4860151862
1520531173027875537,0.8967584296,-1.1465398346,1.5762015513,0.8587117627,-0.1415799705,0.0697187923,-0.4875535976
1520531173036208537,0.8922585331,-1.1483126080,1.5731952310,0.8586666915,-0.1367470997,0.0687277605,-0.4891505275
1520531173044541537,0.8879927793,-1.1502238896,1.5702216984,0.8585913475,-0.1325692887,0.0655503666,-0.4908660011
1520531173052875537,0.8836163589,-1.1519581717,1.5670799245,0.8584828565,-0.1275728482,0.0633426014,-0.4926662850
1520531173061208537,0.8794846649,-1.1534281211,1.5634885579,0.8582763850,-0.1196977251,0.0600670999,-0.4954049305
1520531173069541537,0.8748798631,-1.1552904148,1.5605783287,0.8584477708,-0.1159617953,0.0590661310,-0.4961163967
1520531173077875537,0.8705301761,-1.1570295515,1.5572661786,0.8586524963,-0.1107197194,0.0560584810,-0.4973072301
1520531173086208537,0.8661520735,-1.1586866663,1.5541465855,0.8587506378,-0.1061692047,0.0538356484,-0.4983745228
1520531173094542537,0.8619359555,-1.1604178768,1.5508858523,0.8589032086,-0.1010101754,0.0512425560,-0.4994561274
1520531173102875537,0.8576755160,-1.1621557079,1.5475464075,0.8591541403,-0.0966323988,0.0480486381,-0.5002076279
1520531173111208537,0.8533815906,-1.1642483167,1.5450143116,0.8596633046,-0.0946863279,0.0469859617,-0.4998057837
1520531173119542537,0.8494200350,-1.1657113706,1.5409038676,0.8596505414,-0.0884100111,0.0421291656,-0.5014077682
1520531173127875537,0.8451921420,-1.1679624076,1.5383695090,0.8602503430,-0.0861699271,0.0412969652,-0.5008379495
1520531173136208537,0.8411313726,-1.1697056281,1.5349787028,0.8603387652,-0.0822553468,0.0383268126,-0.5015798266
1520531173144541537,0.8372079356,-1.1713179876,1.5312283819,0.8603460203,-0.0779667065,0.0345507445,-0.5025257845
1520531173152875537,0.8332218056,-1.1729777396,1.5275729497,0.8602655520,-0.0738417871,0.0306680962,-0.5035375243
1520531173161208537,0.8287313003,-1.1745520640,1.5245384593,0.8599469886,-0.0708465837,0.0296184603,-0.5045737659
1520531173169541537,0.8247856464,-1.1759298865,1.5205331203,0.8595159877,-0.0667927911,0.0254010553,-0.5060887040
1520531173177875537,0.8208053065,-1.1774837624,1.5167266543,0.8591373060,-0.0628081075,0.0214966665,-0.5074210524
1520531173186208537,0.8166876375,-1.1790843787,1.5130567552,0.8588242345,-0.0597787000,0.0185036060,-0.5084339267
1520531173194541537,0.8124919728,-1.1804349936,1.5093876421,0.8582652011,-0.0573089289,0.0154373647,-0.5097629047
1520531173202875537,0.8083615487,-1.1821277283,1.5060486579,0.8581032255,-0.0555274537,0.0133801001,-0.5102906321
1520531173211208537,0.8041862192,-1.1833150220,1.5019630579,0.8573623989,-0.0521966643,0.0097440316,-0.5119670683
1520531173219542537,0.8001270422,-1.1850027241,1.4985469906,0.8572381263,-0.0507440282,0.0077208557,-0.5123555668
1520531173227875537,0.7959862620,-1.1863550478,1.4948110284,0.8567301937,-0.0483006377,0.0054873912,-0.5134689009
1520531173236208537,0.7918309659,-1.1876766833,1.4909830386,0.8562344117,-0.0460494973,0.0031147460,-0.5145215004
1520531173244542537,0.7877060024,-1.1889749333,1.4871403464,0.8556888222,-0.0438120546,0.0009645154,-0.5156318581
1520531173252875537,0.7835751332,-1.1902034493,1.4832345229,0.8551089047,-0.0416329914,-0.0012662853,-0.5167725338
1520531173261208537,0.7794261218,-1.1912767790,1.4791350766,0.8543662718,-0.0391191828,-0.0035343490,-0.5181847852
1520531173269541537,0.7753567244,-1.1924376976,1.4751491529,0.8537306860,-0.0369914197,-0.0054774236,-0.5193703385
1520531173277875537,0.7713265383,-1.1936339584,1.4710501735,0.8531388217,-0.0352035403,-0.0079591603,-0.5204339664
1520531173286208537,0.7673055288,-1.1948124413,1.4668940997,0.8526326639,-0.0327296977,-0.0099056348,-0.5213906268
1520531173294541537,0.7633774228,-1.1957497256,1.4627416245,0.8517372909,-0.0303768084,-0.0127559166,-0.5229322360
1520531173302875537,0.7594791583,-1.1970319032,1.4586710754,0.8514326646,-0.0284406698,-0.0144758227,-0.5234921169
1520531173311208537,0.7561380186,-1.1980681491,1.4544656033,0.8502075577,-0.0251819719,-0.0189387151,-0.5255038555
1520531173319541537,0.7516789010,-1.1989213736,1.4502856402,0.8504646106,-0.0250008623,-0.0182937405,-0.5251192646
1520531173327875537,0.7479007352,-1.1995098627,1.4452107616,0.8496233897,-0.0209310362,-0.0218782768,-0.5265200171
1520531173336208537,0.7440439752,-1.2000855878,1.4405904722,0.8487457538,-0.0179034918,-0.0238786811,-0.5279582549
1520531173344542537,0.7404159344,-1.2008045035,1.4363878876,0.8480314241,-0.0158397483,-0.0258775810,-0.5290767023
1520531173352875537,0.7365406524,-1.2011470394,1.4315463667,0.8470491640,-0.0117361499,-0.0271702841,-0.5306898833
1520531173361208537,0.7327748311,-1.2017014090,1.4270501972,0.8463525110,-0.0087906741,-0.0285097155,-0.5317869379
1520531173369542537,0.7291470656,-1.2021313163,1.4221956845,0.8452956290,-0.0061318844,-0.0307797369,-0.5333763281
1520531173377875537,0.7255642670,-1.2025996835,1.4174352084,0.8444302737,-0.0029620210,-0.0328476451,-0.5346492041
1520531173386208537,0.7222894104,-1.2032386043,1.4123412605,0.8435255220,0.0006576634,-0.0362874007,-0.5358614427
1520531173394541537,0.7182914312,-1.2035104931,1.4080754784,0.8428370359,0.0027547853,-0.0355324157,-0.5369875133
1520531173402875537,0.7152605634,-1.2040584162,1.4027899617,0.8415720260,0.0077788574,-0.0398861145,-0.5386140663
1520531173411208537,0.7114631005,-1.2043202554,1.3979238220,0.8411111532,0.0097533766,-0.0403486544,-0.5392669893
1520531173419541537,0.7085472273,-1.2046368825,1.3918839435,0.8399665953,0.0156960851,-0.0457564932,-0.5404776546
1520531173427875537,0.7048799774,-1.2046569418,1.3870274992,0.8389563692,0.0193199528,-0.0461728603,-0.5418920713
1520531173436208537,0.7020855903,-1.2050593487,1.3813457853,0.8376002229,0.0240264221,-0.0521179388,-0.5432608196
