# t x y z qx qy qz qw
1520531992.556509733 -32.677243001 -5.711659823 1.636453622 0.006444288 0.023220543 -0.673438828 0.738850446
1520531992.606510878 -32.707985723 -5.706547202 1.641810782 0.014381602 0.039294744 -0.698132457 0.714744734
1520531992.656512737 -32.735947361 -5.704946935 1.651150570 0.028377978 0.060385812 -0.716702151 0.694180358
1520531992.706513882 -32.770408616 -5.701515753 1.663399920 0.049154221 0.083907603 -0.727875892 0.678778325
1520531992.756515741 -32.802039488 -5.705617518 1.675880224 0.070498778 0.109607585 -0.736811459 0.663419366
1520531992.806516886 -32.833236466 -5.709144495 1.692723319 0.086024522 0.137583574 -0.741761354 0.650738834
1520531992.856518745 -32.863628727 -5.714179048 1.712016753 0.096643568 0.167547813 -0.740076920 0.644107040
1520531992.906520844 -32.896742504 -5.719499043 1.728727340 0.104702426 0.195897651 -0.734599152 0.641112950
1520531992.956349850 -32.932582831 -5.720385796 1.746405986 0.111984731 0.221846818 -0.725916911 0.641317777
1520531993.006350994 -32.967539851 -5.727938146 1.761470228 0.119232406 0.250000279 -0.715674436 0.641165333
1520531993.056351900 -33.003352902 -5.734815847 1.772299231 0.122757115 0.277967491 -0.703059563 0.642939899
1520531993.106353998 -33.039532580 -5.742743651 1.782679714 0.123109737 0.301677334 -0.688223675 0.648215847
1520531993.156354904 -33.076542995 -5.751154814 1.791161951 0.124079593 0.321249939 -0.671756093 0.655855878
1520531993.206357956 -33.116643144 -5.759311964 1.799105750 0.128040295 0.338438719 -0.654670977 0.663679505
1520531993.256357908 -33.153068002 -5.771186622 1.803760194 0.134452703 0.351006738 -0.635290610 0.674627705
1520531993.306360006 -33.191244712 -5.783833483 1.807958605 0.142488232 0.363064630 -0.611840784 0.688135470
1520531993.356361866 -33.229470567 -5.803665622 1.806588396 0.148762644 0.375806254 -0.582991693 0.704812144
1520531993.406218767 -33.262202707 -5.823801448 1.802603128 0.151743725 0.386925630 -0.549663438 0.724659992
1520531993.456226826 -33.294558531 -5.849132322 1.794275385 0.151141823 0.393520157 -0.512820999 0.747872342
1520531993.506222963 -33.322066583 -5.877060760 1.783316094 0.148340464 0.396944565 -0.476052594 0.770587266
1520531993.556223869 -33.340984869 -5.905472705 1.768077986 0.147410907 0.395393949 -0.439801193 0.792785366
1520531993.606262922 -33.362764277 -5.937969953 1.749825693 0.149938073 0.386500651 -0.405120542 0.814870837
1520531993.656226873 -33.383454298 -5.969082837 1.731696479 0.154513524 0.377553500 -0.371343724 0.834075945
1520531993.706227779 -33.397901125 -5.999734223 1.711319677 0.154835833 0.369703882 -0.335571704 0.852488554
1520531993.756229877 -33.410568798 -6.030767555 1.691348884 0.146933027 0.360905206 -0.295594937 0.872227705
1520531993.806583166 -33.420312196 -6.063099004 1.670943106 0.131763882 0.353887781 -0.253532851 0.890574292
1520531993.856584311 -33.429033372 -6.098318687 1.647365314 0.113435433 0.350210902 -0.208921630 0.905999925
1520531993.906586170 -33.428114307 -6.129989906 1.627508000 0.097341255 0.341032888 -0.156264977 0.921847634
1520531993.956587315 -33.423083457 -6.158434341 1.607521783 0.084154274 0.331653093 -0.102964449 0.933982439
1520531994.006589174 -33.410726140 -6.180334999 1.588646018 0.075077495 0.323263371 -0.048145324 0.942096706
1520531994.056590319 -33.393752648 -6.198987642 1.566867577 0.069285609 0.309916816 0.009511827 0.948188053
1520531994.106592178 -33.372133179 -6.213911125 1.543004247 0.067038000 0.290344631 0.067641999 0.952171735
1520531994.156594276 -33.346732588 -6.222911382 1.519095908 0.067429272 0.274051326 0.124882028 0.951185292
1520531994.206708670 -33.316554644 -6.229272446 1.493298553 0.068306055 0.257405487 0.181934858 0.946560630
1520531994.256710768 -33.282725998 -6.230181478 1.468058324 0.068927119 0.242488711 0.238802610 0.937774297
1520531994.306711674 -33.248478818 -6.222841842 1.446233195 0.071339030 0.230904404 0.296205966 0.924043772
1520531994.356713772 -33.212261178 -6.211278636 1.424179370 0.073184148 0.219337952 0.354796948 0.905899799
1520531994.406714678 -33.174056510 -6.193586735 1.406799991 0.071175353 0.204837575 0.409761669 0.886041695
1520531994.456716776 -33.137535344 -6.167588359 1.394864356 0.066992971 0.190622265 0.459896348 0.864679782
1520531994.506717682 -33.102196576 -6.138071809 1.385539025 0.060816626 0.178002018 0.503264047 0.843410406
1520531994.556719780 -33.069052871 -6.103607635 1.379906751 0.057580893 0.161804809 0.543783193 0.821464386
1520531994.606849432 -33.033445728 -6.066634949 1.373829465 0.058487761 0.144314770 0.580008983 0.799588794
1520531994.656850576 -32.999069665 -6.026924807 1.369477853 0.062077009 0.127296267 0.612937358 0.777334548
1520531994.706852436 -32.966168815 -5.986743983 1.367782991 0.066401390 0.110588628 0.644608173 0.753551903
1520531994.756854534 -32.933951878 -5.943086995 1.368505528 0.067961087 0.096561851 0.675156802 0.728162415
1520531994.806855440 -32.904637785 -5.899387777 1.368857980 0.065303263 0.085086418 0.701466495 0.704585565
1520531994.856857538 -32.874931202 -5.854229293 1.369650618 0.059167683 0.074203451 0.724670769 0.682529268
1520531994.906858444 -32.843390791 -5.810191666 1.369267985 0.052834283 0.062055954 0.744234326 0.662927664
1520531994.956860542 -32.813059735 -5.763116863 1.366843357 0.046743858 0.052343184 0.759356530 0.646879818
1520531995.007230520 -32.780525956 -5.717654244 1.364400335 0.043968052 0.042192052 0.771879669 0.632842048
1520531995.057232618 -32.748835362 -5.672836974 1.363050886 0.041768324 0.034533221 0.780865384 0.622343992
1520531995.107233524 -32.718386827 -5.630249346 1.360301733 0.040267045 0.028967450 0.789361018 0.611922089
1520531995.157235622 -32.688945749 -5.592495843 1.358335698 0.039027684 0.026666102 0.798845634 0.599675885
1520531995.207236528 -32.662687388 -5.554346147 1.358221117 0.037146758 0.027604451 0.807964311 0.587411376
1520531995.257238626 -32.640071360 -5.523101979 1.357521641 0.037537338 0.027820646 0.816737531 0.575113605
1520531995.307239532 -32.616992807 -5.495646380 1.356091746 0.039290376 0.025163176 0.826214210 0.561421121
1520531995.357241631 -32.591070762 -5.467588359 1.354882348 0.038654555 0.019685242 0.835011367 0.548520625
1520531995.407243729 -32.564335290 -5.444126536 1.351401198 0.033503606 0.015842143 0.841842717 0.538449311
1520531995.457436323 -32.536354274 -5.419969134 1.349008888 0.029782359 0.015845986 0.848925534 0.527434545
1520531995.507438421 -32.511273773 -5.400514507 1.344107856 0.028011481 0.020788074 0.856616990 0.514772266
1520531995.557439327 -32.483487639 -5.381087340 1.336526246 0.026820169 0.027965610 0.865181061 0.499959919
1520531995.607441425 -32.452204392 -5.357023779 1.331999275 0.024203285 0.034381742 0.873856421 0.484363628
1520531995.657442331 -32.419620347 -5.331410858 1.326803080 0.019745737 0.039051191 0.882655303 0.467979924
1520531995.707444429 -32.388172703 -5.309463431 1.325627042 0.014074989 0.040430772 0.891156394 0.451673237
1520531995.757445335 -32.357609706 -5.285643026 1.325817996 0.010865817 0.038056814 0.899200959 0.435743232
1520531995.807447433 -32.330769198 -5.265222347 1.326912622 0.008591662 0.036453465 0.906051854 0.421505855
1520531995.858042717 -32.302572449 -5.240765764 1.329351886 0.005857107 0.034926089 0.913053125 0.406300179
1520531995.908043623 -32.272733828 -5.214107478 1.332133852 0.001394926 0.032354448 0.921680957 0.386594033
1520531995.958045483 -32.246191430 -5.188900616 1.332371429 -0.003667091 0.029755714 0.930808230 0.364277571
1520531996.008046627 -32.220875229 -5.164066265 1.332964455 -0.008315949 0.028217801 0.939205826 0.342091028
1520531996.058048487 -32.197005930 -5.136767683 1.332789723 -0.013935205 0.028317314 0.946548486 0.321014058
1520531996.108049631 -32.173372706 -5.106896409 1.329711047 -0.016553152 0.027946542 0.953215256 0.300543732
1520531996.158051491 -32.148552021 -5.074108054 1.325108870 -0.018585474 0.027586617 0.958661979 0.282596920
1520531996.208053589 -32.124171809 -5.040359475 1.320716377 -0.021603225 0.025323908 0.962594102 0.268895561
1520531996.258503199 -32.104525169 -5.011714817 1.319381851 -0.021191208 0.020970747 0.966000611 0.256815104
1520531996.308505297 -32.085436200 -4.982345882 1.321083657 -0.023098731 0.016014134 0.969474808 0.243573052
1520531996.358507156 -32.060938950 -4.948245602 1.323976254 -0.027030833 0.013690512 0.972751660 0.229862831
1520531996.408508301 -32.041147846 -4.915694841 1.325584705 -0.024675682 0.015564722 0.976189214 0.214951463
1520531996.458510160 -32.020783019 -4.881986504 1.327768520 -0.022512208 0.019794636 0.979141671 0.200952776
1520531996.508513212 -32.001310992 -4.848155959 1.328230500 -0.022655979 0.023533182 0.981432953 0.189005154
1520531996.558513165 -31.983026965 -4.810961302 1.325711456 -0.020910350 0.026414948 0.983780441 0.176186994
1520531996.608518124 -31.961907437 -4.770104362 1.324703263 -0.018543422 0.028516720 0.986734618 0.158735198
1520531996.658196449 -31.944151683 -4.728601458 1.320733260 -0.019177285 0.032600845 0.989594895 0.138822045
1520531996.708197594 -31.927698957 -4.683941687 1.316125508 -0.020718281 0.040271829 0.991994398 0.117884470
1520531996.758199453 -31.910427023 -4.639002972 1.311539312 -0.021749615 0.046688825 0.993950581 0.097005974
1520531996.808200598 -31.893002216 -4.591637399 1.307611384 -0.018506297 0.045592013 0.995960911 0.075108346
1520531996.858227491 -31.875081405 -4.539529803 1.309172499 -0.016692187 0.037662483 0.997637918 0.054966111
1520531996.908203602 -31.861537058 -4.490030202 1.315167192 -0.018851801 0.026795889 0.998838374 0.035322887
1520531996.958205462 -31.851726757 -4.439336052 1.323803575 -0.021416457 0.019500322 0.999448487 0.016230231
1520531997.008207560 -31.847799649 -4.389746948 1.334862004 -0.026488213 0.016128577 0.999497829 -0.006454388
1520531997.057897806 -31.847603371 -4.345333074 1.341873538 -0.030534130 0.014687064 0.998819937 -0.034788728
1520531997.107899666 -31.848976480 -4.295655858 1.346454660 -0.032237210 0.016142143 0.997152728 -0.066232197
1520531997.157900810 -31.853785053 -4.244863275 1.349637533 -0.038649163 0.017029014 0.994372673 -0.097153795
1520531997.207902670 -31.861028692 -4.193029016 1.347279909 -0.044476828 0.014927210 0.990928625 -0.125930912
1520531997.257903814 -31.869761964 -4.137827378 1.343620786 -0.048908205 0.012517790 0.987583763 -0.148758257
1520531997.307905674 -31.882795944 -4.082479540 1.341811011 -0.048799699 0.010927641 0.984334137 -0.169073298
1520531997.357906818 -31.902915281 -4.029863916 1.338562248 -0.044839503 0.007590199 0.981433732 -0.186331469
1520531997.407908678 -31.924975999 -3.980974742 1.338698033 -0.042972745 0.000983242 0.978356568 -0.202412370
1520531997.457554102 -31.952840976 -3.933513232 1.342446242 -0.045947547 -0.007144880 0.974967958 -0.217427227
1520531997.507555008 -31.983757802 -3.886743239 1.349121272 -0.051158867 -0.013895050 0.971042606 -0.232949664
1520531997.557557106 -32.015815872 -3.845340308 1.356455511 -0.054386134 -0.019696174 0.966672649 -0.249396752
1520531997.607558012 -32.050914475 -3.801322469 1.362969785 -0.056888284 -0.023039365 0.961973540 -0.266157650
1520531997.657560110 -32.086954966 -3.764316826 1.366464588 -0.055932271 -0.019370421 0.955522961 -0.288915089
1520531997.707561016 -32.125816570 -3.726034306 1.364571870 -0.054307084 -0.009131663 0.947370017 -0.315369069
1520531997.757563114 -32.167071456 -3.686026559 1.359050733 -0.051725017 0.006202654 0.938045965 -0.342572477
1520531997.807564974 -32.212342957 -3.649371934 1.349661764 -0.052501762 0.018109277 0.928480894 -0.367203608
1520531997.857567072 -32.258130899 -3.612953426 1.340978704 -0.053185920 0.022111895 0.918386164 -0.391470750
1520531997.907582283 -32.309596543 -3.569600167 1.337383600 -0.051465657 0.019284949 0.907100936 -0.417310423
1520531997.957583189 -32.363198592 -3.534639046 1.337694499 -0.044480938 0.015881880 0.895096543 -0.443363382
1520531998.007585287 -32.417388640 -3.505775158 1.341112905 -0.037166032 0.014834885 0.881792988 -0.469935393
1520531998.057587147 -32.472475645 -3.483126084 1.348894648 0.033587185 -0.013773981 -0.866235164 0.498316186
1520531998.107589245 -32.528674944 -3.465359149 1.359626779 0.034353712 -0.006897290 -0.848389950 0.528211345
1520531998.157590151 -32.588006961 -3.451181377 1.370524007 0.033831413 0.002047866 -0.828689034 0.558682377
1520531998.207591295 -32.648258394 -3.438920824 1.376909806 0.030679470 0.009446339 -0.811549770 0.583399866
1520531998.257593155 -32.706708587 -3.428339355 1.378486934 0.026838019 0.016661836 -0.796422915 0.603914830
1520531998.308730364 -32.764949878 -3.416075953 1.376795858 0.021572995 0.022645980 -0.783857295 0.620152639
1520531998.358728409 -32.825637029 -3.402927429 1.370784086 0.017221668 0.026166471 -0.770171073 0.637068492
1520531998.408730507 -32.887588704 -3.392368891 1.362959919 0.020662068 0.026668216 -0.757597634 0.651849095
1520531998.458731413 -32.948450547 -3.381997664 1.355847864 0.025724603 0.020155516 -0.748677560 0.662128948
1520531998.508831501 -33.007641539 -3.372079338 1.354038954 0.029815347 0.009195780 -0.744453113 0.666945231
1520531998.558734417 -33.065631537 -3.363693607 1.358653589 0.032129522 -0.001698033 -0.740235516 0.671576966
1520531998.608736277 -33.119827252 -3.358631231 1.368251655 0.032618966 -0.004584253 -0.735013163 0.677253235
1520531998.658737421 -33.176110415 -3.353307435 1.377550545 0.030730190 0.003463385 -0.731421535 0.681224774
1520531998.709759712 -33.237806881 -3.346413882 1.388916291 0.023084283 0.014770758 -0.727301786 0.685770007
1520531998.759760857 -33.293122487 -3.340112833 1.392796214 0.012033665 0.020769558 -0.722867289 0.690570219
1520531998.809762716 -33.356266997 -3.334081104 1.391704291 0.001304308 0.021090257 -0.716788127 0.696970659
1520531998.859763861 -33.430313097 -3.327782527 1.386159376 -0.007154387 0.019758876 -0.710584759 0.703298327
1520531998.909765720 -33.494130762 -3.321397921 1.377029132 -0.013332706 0.017085931 -0.704163360 0.709706375
1520531998.959766626 -33.559668098 -3.315263821 1.368507540 -0.015569321 0.013083985 -0.697843206 0.715961731
1520531999.009768724 -33.624120165 -3.309360675 1.363138278 -0.014160098 0.007596415 -0.692193706 0.721532738
1520531999.059770823 -33.691422063 -3.304082910 1.364161996 -0.010646682 0.001936303 -0.687303968 0.726288989
1520531999.110092878 -33.757031036 -3.303656195 1.371286854 -0.006864057 -0.002378118 -0.681445223 0.731832991
1520531999.160094976 -33.818237275 -3.303327963 1.378169705 -0.003623175 -0.001549481 -0.674285709 0.738459573
1520531999.210095882 -33.878253995 -3.306357807 1.386495859 -0.002026664 -0.000787969 -0.664711894 0.747097214
1520531999.260097980 -33.929910358 -3.311883795 1.393281236 -0.000296905 -0.002394361 -0.656722163 0.754129468
1520531999.310098886 -33.997393212 -3.317395727 1.394465422 0.005499508 -0.000782481 -0.651454833 0.758666820
1520531999.360100985 -34.062311284 -3.322020353 1.390613795 0.011954416 -0.000319669 -0.647502527 0.761969528
1520531999.410102844 -34.133489754 -3.325882153 1.381399580 0.015142889 -0.003670540 -0.643456992 0.765322791
1520531999.460103989 -34.200148284 -3.332707571 1.375101584 0.013756805 -0.004585998 -0.641966689 0.766595380
1520531999.509522200 -34.258236145 -3.335490980 1.370584176 0.007673002 -0.003617729 -0.643789411 0.765155732
1520531999.559524298 -34.319288920 -3.340791522 1.366420513 -0.000910715 -0.001581300 -0.648660533 0.761075761
1520531999.609525204 -34.385990928 -3.343430475 1.370179790 -0.008093394 -0.001503223 -0.652989729 0.757322189
1520531999.659527302 -34.442251660 -3.345722496 1.375826212 -0.009488067 -0.002501233 -0.656993801 0.753832018
1520531999.709528208 -34.502762985 -3.348625318 1.386361763 -0.004688889 -0.002649738 -0.663251047 0.748376942
1520531999.759530306 -34.567516834 -3.350541173 1.391914316 0.001975068 -0.005512074 -0.668043639 0.744099142
1520531999.809531212 -34.634094917 -3.352820674 1.394306739 0.007310580 -0.012234248 -0.672817032 0.739671913
1520531999.859533310 -34.700900763 -3.353980726 1.393866149 0.010495011 -0.018513524 -0.677380118 0.735324768
1520531999.908642054 -34.768829661 -3.355521675 1.389078873 0.008903761 -0.022508757 -0.681278730 0.731623583
1520531999.958644152 -34.838890396 -3.359145128 1.379216689 0.004093739 -0.023143697 -0.683320092 0.729739909
1520532000.008646011 -34.907037806 -3.364188997 1.370578257 -0.000677065 -0.023184704 -0.682181938 0.730814269
1520532000.058647156 -34.972935037 -3.370084449 1.362745210 -0.004922539 -0.024280521 -0.676531616 0.735996356
1520532000.108663082 -35.042810831 -3.377012074 1.362427040 -0.007891105 -0.025004048 -0.671019989 0.740974714
1520532000.158650160 -35.110025506 -3.381384135 1.369363177 -0.007933064 -0.027147056 -0.666296652 0.745150058
1520532000.208652020 -35.170540865 -3.387549032 1.377590084 -0.006471484 -0.032068276 -0.663859512 0.747141183
1520532000.258653164 -35.233802585 -3.394336361 1.388036009 -0.007281458 -0.038007578 -0.660994796 0.749391702
1520532000.308655024 -35.296327336 -3.402179391 1.395662058 -0.012805047 -0.043211267 -0.656501850 0.752976501
1520532000.358003855 -35.352117811 -3.408140948 1.400293158 -0.018265111 -0.040701674 -0.655400433 0.753963620
1520532000.408005714 -35.421839692 -3.414228808 1.399102520 -0.023592748 -0.032782889 -0.655877875 0.753785293
1520532000.458006859 -35.487632122 -3.418468046 1.391079386 -0.027363693 -0.024620908 -0.658213182 0.751931576
1520532000.508008718 -35.553675213 -3.421933475 1.381652118 -0.027139126 -0.020234717 -0.662043671 0.748700842
1520532000.558009863 -35.621769181 -3.424545819 1.373032480 -0.022558830 -0.019068768 -0.667213741 0.744279735
1520532000.608011723 -35.684040289 -3.425352977 1.367911587 -0.017164988 -0.018352387 -0.674546267 0.737805266
1520532000.658013821 -35.748501582 -3.425879367 1.367576726 -0.012166862 -0.020114705 -0.683047238 0.729995949
1520532000.708014727 -35.816099234 -3.425244081 1.371821091 -0.005126166 -0.021905905 -0.689767763 0.723681139
1520532000.757952929 -35.879299187 -3.419988599 1.379371157 0.005914006 -0.019759930 -0.699257234 0.714572962
1520532000.807953835 -35.942590422 -3.412990442 1.388285706 0.012635698 -0.021128687 -0.708288364 0.705494608
1520532000.857955933 -36.004012397 -3.403402584 1.394199681 0.014829465 -0.026184885 -0.717601119 0.695804088
1520532000.907956839 -36.056919920 -3.392332517 1.394664752 0.014544198 -0.028560619 -0.727487952 0.685370814
1520532000.957958937 -36.116642396 -3.379763631 1.389588026 0.010627487 -0.029749183 -0.735140092 0.677178930
1520532001.007961035 -36.192960280 -3.366634935 1.381356274 0.003105133 -0.030861781 -0.739260047 0.672704777
1520532001.057961941 -36.256393285 -3.354200565 1.369039726 -0.001150193 -0.030061182 -0.743044748 0.668565154
1520532001.107964039 -36.321472069 -3.340823928 1.359335320 -0.003850628 -0.031716935 -0.744981628 0.666318945
1520532001.159336805 -36.390496193 -3.326392694 1.355046851 -0.005461717 -0.036732595 -0.743630241 0.667559499
1520532001.209337950 -36.454267477 -3.314380225 1.357634841 -0.000912759 -0.042913591 -0.742096921 0.668916307
1520532001.259339809 -36.525271943 -3.302597310 1.366055165 0.007766251 -0.050162959 -0.738701182 0.672118699
1520532001.309341908 -36.598108486 -3.291232676 1.377252013 0.015832961 -0.055336783 -0.735655388 0.674906747
1520532001.359341860 -36.662418416 -3.279779479 1.382959538 0.021208255 -0.057929300 -0.732874700 0.677561789
1520532001.409344912 -36.728744491 -3.270102235 1.388838453 0.026324796 -0.052227710 -0.732149537 0.678627586
1520532001.459345818 -36.789425791 -3.258383237 1.388254369 0.031463045 -0.040522618 -0.732522598 0.678807294
1520532001.509346962 -36.851056792 -3.247490749 1.381820836 0.033835660 -0.028356591 -0.732543441 0.679286897
1520532001.560559273 -36.914134532 -3.235717232 1.374605205 0.033770472 -0.018938600 -0.732384215 0.679789186
1520532001.610560179 -36.973351794 -3.224687694 1.367778712 0.037540491 -0.010260694 -0.733465422 0.678612139
1520532001.660562277 -37.043343501 -3.211297513 1.363489955 0.044640695 -0.005730419 -0.736709338 0.674709373
1520532001.710563183 -37.114447293 -3.198004612 1.364264822 0.049797639 -0.011135834 -0.740627385 0.669976184
1520532001.760649204 -37.181628299 -3.187580917 1.370557331 0.055618891 -0.022052455 -0.741913204 0.667820359
1520532001.810567379 -37.256544710 -3.175835151 1.381436001 0.063651658 -0.026641646 -0.745408248 0.663027413
1520532001.860568285 -37.317453231 -3.164415425 1.391550589 0.065398714 -0.026948219 -0.748027521 0.659887332
1520532001.910570383 -37.382830247 -3.149186943 1.401402830 0.061501627 -0.023853064 -0.748892793 0.659399849
1520532001.960116863 -37.443573033 -3.136775465 1.407643958 0.056091775 -0.016382883 -0.749550233 0.659362661
1520532002.010118961 -37.513394906 -3.119067829 1.407143239 0.051749665 -0.006547843 -0.748665020 0.660893062
1520532002.060119867 -37.580559082 -3.105311087 1.404503179 0.049758509 0.004584382 -0.746304045 0.663726091
1520532002.110121965 -37.644355132 -3.093763784 1.400828726 0.049712705 0.013900038 -0.741417601 0.669054921
1520532002.160122871 -37.712154794 -3.083699776 1.399991776 0.049055736 0.022454520 -0.733602153 0.677433652
1520532002.210124969 -37.780899297 -3.074304918 1.400183000 0.048593650 0.034570025 -0.724665797 0.686515519
1520532002.260127068 -37.846187482 -3.067240396 1.405248213 0.048879019 0.047365553 -0.712750746 0.698106788
1520532002.310127974 -37.911216547 -3.060769974 1.415635117 0.050852961 0.055516092 -0.699587101 0.710569506
1520532002.360129833 -37.974968862 -3.061041475 1.426832051 0.054222553 0.059012024 -0.683863041 0.725195328
1520532002.409639359 -38.043505101 -3.064101920 1.436007369 0.057407909 0.060265534 -0.666055060 0.741244635
1520532002.459641218 -38.100276523 -3.071339138 1.438663168 0.062278830 0.065485645 -0.647750445 0.756473652
1520532002.509642363 -38.159283818 -3.080723217 1.435931163 0.069062904 0.077569165 -0.631330723 0.768528310
1520532002.559644222 -38.223980654 -3.089782209 1.431457034 0.074757756 0.090630769 -0.615332514 0.779464047
1520532002.609646320 -38.289633519 -3.101298769 1.425808652 0.077768290 0.101462217 -0.596590874 0.792298135
1520532002.659647226 -38.354530255 -3.113534347 1.420201551 0.079573168 0.113941518 -0.580655591 0.802199229
1520532002.709649324 -38.406082110 -3.128633563 1.416068502 0.079161358 0.123995983 -0.568147996 0.809670350
1520532002.759651184 -38.468442161 -3.146672650 1.413651759 0.077678619 0.126792316 -0.555652918 0.818009758
1520532002.808612347 -38.515608652 -3.168455441 1.412028391 0.080083859 0.126491369 -0.541384949 0.827338523
1520532002.858614206 -38.573959849 -3.191198278 1.412966037 0.085870140 0.127929629 -0.526464473 0.836119477
1520532002.908615351 -38.635360209 -3.217783956 1.414899783 0.090081708 0.129206428 -0.510732980 0.845188103
1520532002.958617210 -38.684801518 -3.245382995 1.417985034 0.090596761 0.126509633 -0.490425018 0.857478713
1520532003.008618116 -38.729027104 -3.274509815 1.418777206 0.089362628 0.128497841 -0.470025705 0.868664968
1520532003.058620214 -38.772662565 -3.307043733 1.414383439 0.085713395 0.133073088 -0.445736623 0.881058325
1520532003.108621120 -38.815030566 -3.343343417 1.406692049 0.080924322 0.135896148 -0.419155828 0.894031247
1520532003.158623219 -38.861052235 -3.380385635 1.398411453 0.079077693 0.138351592 -0.394338608 0.905043173
1520532003.207730293 -38.915793515 -3.420634196 1.390176046 0.080168771 0.137373365 -0.370798145 0.914991898
1520532003.257732153 -38.955771406 -3.460316965 1.384229719 0.081776790 0.133868994 -0.347868207 0.924325880
1520532003.307733297 -38.992747501 -3.500018937 1.382308187 0.081605209 0.128268497 -0.324334447 0.933645953
1520532003.357736111 -39.027177061 -3.542173142 1.385643433 0.077973704 0.118944556 -0.297999511 0.943911245
1520532003.407737255 -39.053401301 -3.582859685 1.393828668 0.071023408 0.114411512 -0.268791505 0.953738316
1520532003.457738161 -39.082967290 -3.627285400 1.401032560 0.062912731 0.114321584 -0.239753996 0.962024224
1520532003.507740259 -39.108998364 -3.672895138 1.404780517 0.055694119 0.114704173 -0.213998565 0.968475959
1520532003.557741165 -39.134396254 -3.718005217 1.407972556 0.050976546 0.115315802 -0.190289694 0.973598721
1520532003.607365370 -39.161028550 -3.766871945 1.404422494 0.048442232 0.115048534 -0.168048009 0.977843245
1520532003.657366514 -39.185363539 -3.815879323 1.398700111 0.047934740 0.113509549 -0.146045954 0.981574113
1520532003.707368374 -39.211050622 -3.868838773 1.393189083 0.048150125 0.110112118 -0.127963314 0.984470217
1520532003.757369518 -39.230894001 -3.916550003 1.386215964 0.046488481 0.106718576 -0.115888070 0.986417929
1520532003.807371378 -39.249083347 -3.968200626 1.380344907 0.042256090 0.102341676 -0.109437310 0.987807316
1520532003.857373476 -39.267207296 -4.023521554 1.378888316 0.038184354 0.096575883 -0.107847594 0.988728853
1520532003.907374382 -39.280907388 -4.078549090 1.382114542 0.036516794 0.089567762 -0.103967879 0.989866397
1520532003.957376480 -39.293888272 -4.130074406 1.389540216 0.034621508 0.087829442 -0.099588755 0.990539910
1520532004.007075071 -39.307643215 -4.184323902 1.397930433 0.031609522 0.086862047 -0.093123080 0.991354155
1520532004.057077169 -39.314991130 -4.233946742 1.402957471 0.028234959 0.081927333 -0.083108856 0.992765888
1520532004.107078075 -39.326879035 -4.287281399 1.403724393 0.024607884 0.076264680 -0.071386100 0.994223987
1520532004.157080173 -39.336640918 -4.341889969 1.401603799 0.022120262 0.071589786 -0.059086204 0.995436948
1520532004.207082033 -39.345071553 -4.400839195 1.396296095 0.021793727 0.068785694 -0.046361116 0.996315522
1520532004.257083178 -39.354216528 -4.456841742 1.389304416 0.023450827 0.067092274 -0.034265865 0.996881958
1520532004.307085037 -39.360472494 -4.511536564 1.381252047 0.025474041 0.063207768 -0.018891172 0.997496630
1520532004.357087135 -39.367671997 -4.568412120 1.378790745 0.026674376 0.058842744 -0.003601660 0.997904306
1520532004.406874418 -39.371738936 -4.624824445 1.380243077 0.027648093 0.052437116 0.012329125 0.998165181
1520532004.456876516 -39.375065891 -4.685343012 1.385110379 0.030140211 0.045507135 0.028657420 0.998098193
1520532004.506878376 -39.375297889 -4.739655488 1.393509564 0.030583609 0.041704972 0.045603844 0.997619924
1520532004.556879520 -39.372139944 -4.786280943 1.404085998 0.028196206 0.035797189 0.064306844 0.996889654
1520532004.606881380 -39.368263545 -4.838985186 1.414125436 0.025134718 0.028543571 0.081747432 0.995927139
1520532004.656882524 -39.362803359 -4.895216976 1.419953819 0.021357291 0.025327687 0.095956855 0.994834033
1520532004.706883430 -39.355715845 -4.954275005 1.422623379 0.016180261 0.023106002 0.107852592 0.993766490
1520532004.756885529 -39.348669171 -5.012451071 1.420389637 0.010310155 0.021612004 0.117611839 0.992770934
1520532004.806887388 -39.340420906 -5.073821553 1.417258778 0.003074067 0.021692039 0.125315454 0.991875352
1520532004.857038498 -39.331129045 -5.129751539 1.416294576 -0.005091895 0.022577568 0.130748383 0.991145296
1520532004.907040358 -39.320516192 -5.193282177 1.418428640 -0.013544774 0.022685879 0.133667776 0.990674446
1520532004.957041502 -39.309035565 -5.249384372 1.423876165 -0.018830990 0.020496284 0.133975526 0.990593668
1520532005.007111311 -39.297238330 -5.305198460 1.432296145 -0.018638126 0.017825973 0.132170699 0.990891242
1520532005.057044506 -39.281528655 -5.359318429 1.443687048 -0.016454326 0.016034562 0.130806121 0.991141504
1520532005.107046366 -39.268254601 -5.415520860 1.454315883 -0.014673521 0.013470509 0.130829987 0.991204711
1520532005.157047510 -39.256748771 -5.466450736 1.461188163 -0.013133295 0.010956601 0.128136592 0.991609070
1520532005.207049370 -39.245036598 -5.520460317 1.467842460 -0.014467374 0.007918446 0.126009020 0.991892390
1520532005.257415295 -39.234137317 -5.574687422 1.471183833 -0.018573964 0.000221156 0.127461226 0.991669338
1520532005.307417393 -39.221432430 -5.628902710 1.472809213 -0.026974499 -0.005708264 0.127102973 0.991506313
1520532005.357418299 -39.211137969 -5.687978865 1.473167663 -0.038922552 -0.009227239 0.125370065 0.991303177
